sku_id,title,price,description,availability,image,link
127,Duvy class vision color tinte rubio claro nat superint #8.02 x 60ml,14100 COP,duvy class vision color tinte rubio claro nat superint #8.02 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/127/10237.jpg,https://almacensandra.com.co/product/p-127-duvy-class-vision-color-tinte-rubio-claro-nat-superint-802-x-60ml
128,Duvy class vision color tinte rubio medio nat superint #7.02 x 60gr,14100 COP,duvy class vision color tinte rubio medio nat superint #7.02 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/128/10238.jpg,https://almacensandra.com.co/product/p-128-duvy-class-vision-color-tinte-rubio-medio-nat-superint-702-x-60gr
129,Duvy class vision color intensificador rojo #0.66 x 60ml,13800 COP,duvy class vision color intensificador rojo #0.66 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/129/10242.jpg,https://almacensandra.com.co/product/p-129-duvy-class-vision-color-intensificador-rojo-066-x-60ml
130,Duvy class vision color intensificador violeta 0.77 ml,13800 COP,duvy class vision color intensificador violeta 0.77 ml,in stock,https://casandra-static.s3.amazonaws.com/products/130/10243.jpg,https://almacensandra.com.co/product/p-130-duvy-class-vision-color-intensificador-violeta-077-ml
131,Duvy class vision color tinte rubio extraclaro ceniza  #10.1 x 60ml,14100 COP,duvy class vision color tinte rubio extraclaro ceniza  #10.1 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/131/10244.jpg,https://almacensandra.com.co/product/p-131-duvy-class-vision-color-tinte-rubio-extraclaro-ceniza-101-x-60ml
132,Duvy class vision color tinte rubio muy claro ceniza #9.1 x 60ml,14100 COP,duvy class vision color tinte rubio muy claro ceniza #9.1 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/132/10245.jpg,https://almacensandra.com.co/product/p-132-duvy-class-vision-color-tinte-rubio-muy-claro-ceniza-91-x-60ml
133,Duvy class vision color tinte rubio claro ceniza #8.1x 60ml,14100 COP,duvy class vision color tinte rubio claro ceniza #8.1x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/133/10246.jpg,https://almacensandra.com.co/product/p-133-duvy-class-vision-color-tinte-rubio-claro-ceniza-81x-60ml
134,Duvy class vision color tinte rubio  medio ceniza #7.1x 60ml,14100 COP,duvy class vision color tinte rubio  medio ceniza #7.1x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/134/10247.jpg,https://almacensandra.com.co/product/p-134-duvy-class-vision-color-tinte-rubio-medio-ceniza-71x-60ml
135,Duvy class  vision color tinte  rubio oscuro ceniza #6.1 x 60ml,14100 COP,duvy class  vision color tinte  rubio oscuro ceniza #6.1 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/135/10248.jpg,https://almacensandra.com.co/product/p-135-duvy-class-vision-color-tinte-rubio-oscuro-ceniza-61-x-60ml
136,Duvy class vision color tinte castaño claro ceniza #5.1 x 60ml,14100 COP,duvy class vision color tinte castaño claro ceniza #5.1 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/136/10249.jpg,https://almacensandra.com.co/product/p-136-duvy-class-vision-color-tinte-castano-claro-ceniza-51-x-60ml
137,Duvy class vision color tinte rubio claro ceniza prof #8.11 x 60ml,14100 COP,duvy class vision color tinte rubio claro ceniza prof #8.11 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/137/10250.jpg,https://almacensandra.com.co/product/p-137-duvy-class-vision-color-tinte-rubio-claro-ceniza-prof-811-x-60ml
138,Duvy class vision color tinte rubio medio ceniza prof #7.1 1x 60ml,14100 COP,duvy class vision color tinte rubio medio ceniza prof #7.1 1x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/138/10251.jpg,https://almacensandra.com.co/product/p-138-duvy-class-vision-color-tinte-rubio-medio-ceniza-prof-71-1x-60ml
139,Duvy class vision color tinte rubio muy claro mate #9.2x 60ml,14100 COP,duvy class vision color tinte rubio muy claro mate #9.2x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/139/10252.jpg,https://almacensandra.com.co/product/p-139-duvy-class-vision-color-tinte-rubio-muy-claro-mate-92x-60ml
140,Duvy class vision color tinte rubio claro mate #8.2 x 60ml,14100 COP,duvy class vision color tinte rubio claro mate #8.2 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/140/10253.jpg,https://almacensandra.com.co/product/p-140-duvy-class-vision-color-tinte-rubio-claro-mate-82-x-60ml
141,Duvy class vision color tinte rubio medio mate  #7.2 x 60ml,14100 COP,duvy class vision color tinte rubio medio mate  #7.2 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/141/10254.jpg,https://almacensandra.com.co/product/p-141-duvy-class-vision-color-tinte-rubio-medio-mate-72-x-60ml
142,Duvy class  vision color tinte rubio  extraclaro mate prof #10.22 x 60ml,14100 COP,duvy class  vision color tinte rubio  extraclaro mate prof #10.22 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/142/10256.jpg,https://almacensandra.com.co/product/p-142-duvy-class-vision-color-tinte-rubio-extraclaro-mate-prof-1022-x-60ml
143,Duvy class vision color tinte rubio muy claro dorado  #9.3x 60ml,14100 COP,duvy class vision color tinte rubio muy claro dorado  #9.3x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/143/10260.jpg,https://almacensandra.com.co/product/p-143-duvy-class-vision-color-tinte-rubio-muy-claro-dorado-93x-60ml
144,Duvy class vision color tinte rubio claro  dorado #8.3x 60ml,14100 COP,duvy class vision color tinte rubio claro  dorado #8.3x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/144/10261.jpg,https://almacensandra.com.co/product/p-144-duvy-class-vision-color-tinte-rubio-claro-dorado-83x-60ml
145,Duvy class vision color tinte rubio medio dorado #7.3x 60ml,14100 COP,duvy class vision color tinte rubio medio dorado #7.3x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/145/10262.jpg,https://almacensandra.com.co/product/p-145-duvy-class-vision-color-tinte-rubio-medio-dorado-73x-60ml
146,Duvy class vision color tinte rubio extracl dorado ceniza #10.13 x 60ml,14100 COP,duvy class vision color tinte rubio extracl dorado ceniza #10.13 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/146/10264.jpg,https://almacensandra.com.co/product/p-146-duvy-class-vision-color-tinte-rubio-extracl-dorado-ceniza-1013-x-60ml
147,Duvy class vision color tinte rubio claro dorado ceniza  #8.13 x 60ml,14100 COP,duvy class vision color tinte rubio claro dorado ceniza  #8.13 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/147/10265.jpg,https://almacensandra.com.co/product/p-147-duvy-class-vision-color-tinte-rubio-claro-dorado-ceniza-813-x-60ml
148,Duvy class vision color tinte chocolate claro  #8.34 x 60ml,14100 COP,duvy class vision color tinte chocolate claro  #8.34 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/148/10266.jpg,https://almacensandra.com.co/product/p-148-duvy-class-vision-color-tinte-chocolate-claro-834-x-60ml
149,Duvy class vision color tinte chocolate medio  #7.34 x 60ml,14100 COP,duvy class vision color tinte chocolate medio  #7.34 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/149/10267.jpg,https://almacensandra.com.co/product/p-149-duvy-class-vision-color-tinte-chocolate-medio-734-x-60ml
150,Duvy class vision color tinte chocolate #6.34 x 60ml,14100 COP,duvy class vision color tinte chocolate #6.34 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/150/10268.jpg,https://almacensandra.com.co/product/p-150-duvy-class-vision-color-tinte-chocolate-634-x-60ml
151,Duvy class  vision color tinte chocolate oscuro #5.34 x 60ml,14100 COP,duvy class  vision color tinte chocolate oscuro #5.34 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/151/10269.jpg,https://almacensandra.com.co/product/p-151-duvy-class-vision-color-tinte-chocolate-oscuro-534-x-60ml
152,Duvy class vision color tinte negro azul #1.1 60ml,14100 COP,duvy class vision color tinte negro azul #1.1 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/152/10270.jpg,https://almacensandra.com.co/product/p-152-duvy-class-vision-color-tinte-negro-azul-11-60ml
153,Duvy class vision color tinte rubio medio café moka #7.4 x 60ml,14100 COP,duvy class vision color tinte rubio medio café moka #7.4 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/153/10271.jpg,https://almacensandra.com.co/product/p-153-duvy-class-vision-color-tinte-rubio-medio-cafe-moka-74-x-60ml
155,Duvy class vision color tinte magenta claro #8.7 x 60ml,14100 COP,duvy class vision color tinte magenta claro #8.7 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/155/10274.jpg,https://almacensandra.com.co/product/p-155-duvy-class-vision-color-tinte-magenta-claro-87-x-60ml
156,Duvy class vision color tinte rubio medio violeta  nº 7.7x 60ml,14100 COP,duvy class vision color tinte rubio medio violeta  nº 7.7x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/156/10275.jpg,https://almacensandra.com.co/product/p-156-duvy-class-vision-color-tinte-rubio-medio-violeta-no-77x-60ml
157,Duvy class vision color tinte perla irisado extraclaro  #10.17 60ml,14100 COP,duvy class vision color tinte perla irisado extraclaro  #10.17 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/157/10276.jpg,https://almacensandra.com.co/product/p-157-duvy-class-vision-color-tinte-perla-irisado-extraclaro-1017-60ml
158,Duvy class vision color tinte malva violeta  #5.7 x 60ml,14100 COP,duvy class vision color tinte malva violeta  #5.7 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/158/10278.jpg,https://almacensandra.com.co/product/p-158-duvy-class-vision-color-tinte-malva-violeta-57-x-60ml
161,Duvy class vision color tinte rojo cobre  #8.17 60ml,14100 COP,duvy class vision color tinte rojo cobre  #8.17 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/161/10281.jpg,https://almacensandra.com.co/product/p-161-duvy-class-vision-color-tinte-rojo-cobre-817-60ml
162,Duvy class vision color tinte rojo primavera n7.67 x60ml,14100 COP,duvy class vision color tinte rojo primavera n7.67 x60ml,in stock,https://casandra-static.s3.amazonaws.com/products/162/10282.jpg,https://almacensandra.com.co/product/p-162-duvy-class-vision-color-tinte-rojo-primavera-n767-x60ml
163,Duvy class  vision color tinte rojo fuego  #7.6 x 60ml,14100 COP,duvy class  vision color tinte rojo fuego  #7.6 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/163/10283.jpg,https://almacensandra.com.co/product/p-163-duvy-class-vision-color-tinte-rojo-fuego-76-x-60ml
164,Duvy class vision color tinte rojo oscuro n.6.64 x 60gr,14100 COP,duvy class vision color tinte rojo oscuro n.6.64 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/164/10284.jpg,https://almacensandra.com.co/product/p-164-duvy-class-vision-color-tinte-rojo-oscuro-n664-x-60gr
165,Duvy class vision color tinte rojo malva  #6.67 x 60ml,14100 COP,duvy class vision color tinte rojo malva  #6.67 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/165/10285.jpg,https://almacensandra.com.co/product/p-165-duvy-class-vision-color-tinte-rojo-malva-667-x-60ml
166,Duvy class vision color tinte rojo intenso  #6.6x 60ml,14100 COP,duvy class vision color tinte rojo intenso  #6.6x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/166/10286.jpg,https://almacensandra.com.co/product/p-166-duvy-class-vision-color-tinte-rojo-intenso-66x-60ml
167,Duvy class vision color tinte aclarante n.0.00 x 60ml,14100 COP,duvy class vision color tinte aclarante n.0.00 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/167/10287.jpg,https://almacensandra.com.co/product/p-167-duvy-class-vision-color-tinte-aclarante-n000-x-60ml
168,Duvy class vision color tinte rubio especial mate   #12.2x 60ml,14100 COP,duvy class vision color tinte rubio especial mate   #12.2x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/168/10288.jpg,https://almacensandra.com.co/product/p-168-duvy-class-vision-color-tinte-rubio-especial-mate-122x-60ml
169,Duvy class vision color tinte rubio especial ceniza n.12.1 x 60ml,14100 COP,duvy class vision color tinte rubio especial ceniza n.12.1 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/169/10289.jpg,https://almacensandra.com.co/product/p-169-duvy-class-vision-color-tinte-rubio-especial-ceniza-n121-x-60ml
170,Duvy class vision color tinte violeta  n.r77 x 60gr,15100 COP,duvy class vision color tinte violeta  n.r77 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/170/10290.jpg,https://almacensandra.com.co/product/p-170-duvy-class-vision-color-tinte-violeta-nr77-x-60gr
171,Duvy class vision color tinte rainbow green n.r22 x 60gr,15100 COP,duvy class vision color tinte rainbow green n.r22 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/171/10291.jpg,https://almacensandra.com.co/product/p-171-duvy-class-vision-color-tinte-rainbow-green-nr22-x-60gr
172,Duvy class matizante  azul   #0.11 x 10gr,1600 COP,duvy class matizante  azul   #0.11 x 10gr,in stock,https://casandra-static.s3.amazonaws.com/products/172/10293.jpg,https://almacensandra.com.co/product/p-172-duvy-class-matizante-azul-011-x-10gr
173,Duvy class matizante  plata   #0.17 x 10gr,1600 COP,duvy class matizante  plata   #0.17 x 10gr,in stock,https://casandra-static.s3.amazonaws.com/products/173/10296.jpg,https://almacensandra.com.co/product/p-173-duvy-class-matizante-plata-017-x-10gr
177,Green forest tinte rubio claro natural #8.0 x 60gr,18800 COP,green forest tinte rubio claro natural #8.0 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/177/10404.jpg,https://almacensandra.com.co/product/p-177-green-forest-tinte-rubio-claro-natural-80-x-60gr
178,Techni tone tinte rubio mediano natural n.7.0 x 60gr,16400 COP,techni tone tinte rubio mediano natural n.7.0 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/178/10405.jpg,https://almacensandra.com.co/product/p-178-techni-tone-tinte-rubio-mediano-natural-n70-x-60gr
179,Techni tone tinte rubio oscuro natural n.6.0 x 60gr,16400 COP,techni tone tinte rubio oscuro natural n.6.0 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/179/10406.jpg,https://almacensandra.com.co/product/p-179-techni-tone-tinte-rubio-oscuro-natural-n60-x-60gr
180,Techni tone tinte castaño claro natural  #5.0 x 60gr,16400 COP,techni tone tinte castaño claro natural  #5.0 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/180/10407.jpg,https://almacensandra.com.co/product/p-180-techni-tone-tinte-castano-claro-natural-50-x-60gr
181,Techni tone tinte castaño mediano natural n.4.0 x 60gr,16400 COP,techni tone tinte castaño mediano natural n.4.0 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/181/10408.jpg,https://almacensandra.com.co/product/p-181-techni-tone-tinte-castano-mediano-natural-n40-x-60gr
182,Techni tone tinte negro natural n. 1.0 x 60gr,16400 COP,techni tone tinte negro natural n. 1.0 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/182/10410.jpg,https://almacensandra.com.co/product/p-182-techni-tone-tinte-negro-natural-n-10-x-60gr
183,Techni tone tinte castaño oscuro violeta intenso n. 4.22 x 60gr,16400 COP,techni tone tinte castaño oscuro violeta intenso n. 4.22 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/183/10412.jpg,https://almacensandra.com.co/product/p-183-techni-tone-tinte-castano-oscuro-violeta-intenso-n-422-x-60gr
185,Techni tone tinte rubio oscuro cobrizo irisado #6.42 x 60gr,16400 COP,techni tone tinte rubio oscuro cobrizo irisado #6.42 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/185/10416.jpg,https://almacensandra.com.co/product/p-185-techni-tone-tinte-rubio-oscuro-cobrizo-irisado-642-x-60gr
186,Techni tone tinte rubio mediano cobrizo #7.4 x 60gr,16400 COP,techni tone tinte rubio mediano cobrizo #7.4 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/186/10417.jpg,https://almacensandra.com.co/product/p-186-techni-tone-tinte-rubio-mediano-cobrizo-74-x-60gr
187,Techni tone tinte castaño claro caoba #5.5x 60gr,16400 COP,techni tone tinte castaño claro caoba #5.5x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/187/10419.jpg,https://almacensandra.com.co/product/p-187-techni-tone-tinte-castano-claro-caoba-55x-60gr
188,Techni tone tinte rubio claro dorado cenizo  #8.31 x 60gr,16400 COP,techni tone tinte rubio claro dorado cenizo  #8.31 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/188/10423.jpg,https://almacensandra.com.co/product/p-188-techni-tone-tinte-rubio-claro-dorado-cenizo-831-x-60gr
189,Techni tone intensificador verde  x 60gr,16400 COP,techni tone intensificador verde  x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/189/10425.jpg,https://almacensandra.com.co/product/p-189-techni-tone-intensificador-verde-x-60gr
190,Techni tone tinte super aclarante natural #12.0  x 60gr,16400 COP,techni tone tinte super aclarante natural #12.0  x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/190/10427.jpg,https://almacensandra.com.co/product/p-190-techni-tone-tinte-super-aclarante-natural-120-x-60gr
191,Techni tone tinte castaño claro rojizo irisado #5.62 x 60gr,16400 COP,techni tone tinte castaño claro rojizo irisado #5.62 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/191/10428.jpg,https://almacensandra.com.co/product/p-191-techni-tone-tinte-castano-claro-rojizo-irisado-562-x-60gr
192,Techni tone tinte rubio oscuro extra rojo #6.66 x 60gr,16400 COP,techni tone tinte rubio oscuro extra rojo #6.66 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/192/10429.jpg,https://almacensandra.com.co/product/p-192-techni-tone-tinte-rubio-oscuro-extra-rojo-666-x-60gr
193,Techni tone tinte rubio rojizo cobrizo #7.64 x 60gr,16400 COP,techni tone tinte rubio rojizo cobrizo #7.64 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/193/10430.jpg,https://almacensandra.com.co/product/p-193-techni-tone-tinte-rubio-rojizo-cobrizo-764-x-60gr
194,Techni tone tinte rubio muy claro cenizo n. 9.01 x 60gr,16400 COP,techni tone tinte rubio muy claro cenizo n. 9.01 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/194/10436.jpg,https://almacensandra.com.co/product/p-194-techni-tone-tinte-rubio-muy-claro-cenizo-n-901-x-60gr
195,Techni tone tinte rubio claro n. 8.01 x 60gr,16400 COP,techni tone tinte rubio claro n. 8.01 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/195/10437.jpg,https://almacensandra.com.co/product/p-195-techni-tone-tinte-rubio-claro-n-801-x-60gr
